,Original_Text,Predicted_Value
69,reuters дан 24 сообщен 18 источник закрыт последн момент предыдущ месяц млн руб сбер mcxsber средн цен 19 основн торг состоян мск индекс торгов акц сниз пункт рынок мосбирж ммвб фондов сектор московск бирж лидер mcxplzl уровн бумаг магн 40 снижа ниж примерн продолжа состав 13 дня 071 ртс середин сравнен максимальн обь рубл текущ mcxvtbr 124 остальн 025 29 1430 торгуем феврал составля 105 mcxmagn 052 пониз минимальн mcxalrs mcxgazp 027 автоматическ 132 идут газпрома значен 036 пункта активн фб выросли оборот акцийсбербанк полюсзолот плзл газп севст ммвбэт 131 141 алросаа алрс mcxbspb бспб аптеки36и6 мрсксиб ммк 043 64 снижаетсяк втба втбр 171 иqиw 144 333 4585 223 rusalplc 1617 ростарусснфта 916 распадск mcxrasp расп падениябспа 93176 0299 2485 1503 9144 91181 1485821 11195 8928 5917 106054 39765 16275 0016255 14735 15031 942 855 11027 10995 2932 16381 391177 8781 98609 15475 83874 10366 63149 38905 47388,0.260823982948169
70,vk mcxvkco сет след компан октябр нача сообщен вкc сред решен показател денежн холдинг начал однак информац нов представител утвержда 2024 год млн сумм руб сбер mcxsber друг 16 цен 2023 эт котор чита стат com торг месячн пишет состоян мск ран 20 район индекс сентябр ожида акц инфляц банк снижен прав счет московск бирж котировк уровн бумаг упа прогноз организац соответств возобновлен регион мер качеств выш целев росс состав 2025 аналитик ссылк наш ноябр возобнов учет специальн telegram вконтакте восстанов москв предложен henderson потребительск пятниц повыс 17 финансов совет компания продукт суд предел средств цб credit suisse sixcsgn важн новост утр ежедневн обзоре cред six csgn обзор открыва forbes британск технологическ объяв разработа замедл reutersinvesting указа составля сбербанк публичн девят запуск проведет пресс служб услуг останет 07 листинг аналог 06 перерыв зат году форбес релиз первичн ipo 51 платежн иск арбитражн картотек опрос исламск арестова отвеча называ октябрьск 1025 процент медиа опрошен макроэкономическ одежд карт 2026 области магазин хран сбербанка виргинск остров перееха административн калининградск стандарт обеспечительн 550 1040 кред норм вернет калужск 666 бухгалтерск мужск накопительн ag 1012 жизн 6238 консультацион 1742 634 апелляцион газэнергобанк датирова свисс москва перво публично россииск фашион ретейл шариат свод мусульманин ама начислен дебетов адаф аудит aaoifi сертифицирова шариатск,-0.18774028257409
71,reuters дан сообщен источник закрыт последн предыдущ месяц млн руб сбер mcxsber средн цен торг 25 состоян мск индекс торгов акц пункт рынок ммвб фондов московск бирж лидер mcxplzl уровн mcxpikk 40 декабр mcxgmkn ниж примерн состав пол 243 049 дня ртс mcxvsmo бел сравнен обь рубл 042 005 остальн 068 032 078 торгуем виде 075 составля сбербанк 038 155 polymetal пониз 015 172 mcxgazp автоматическ идут 249 газпрома пикк 036 пункта активн фб оборот mcxpoly белугаа mcxbelu плзл газп севст ммвбэт 028 035 1030 снижаетсяп ашинскиймз селигдар mcxselg селг верхнесалд всм соллерс mcxsvav сва 162 051 гмкнорник гмкн 064 307 mcxmvid мвид ростадвмпа пика акцийполюсзолот 002735 913 0813 11145 12248 падениямрсквол 5999 1316 47940 2195 293 3936 4721 27305 7876 2082 2825 528 74885 22377 13676 18525 3759 1216 16673 9471 14594 7582,0.175409840017371
72,reuters проект намер след компан управлен сред говор слов част мтс mcxmtss нов возможн год рф яндекс такж mcxsber экосистем созда счита экосист поэт mcx sber стат ru времен явля group центробанк риск будут мног сектор сегодняшн mtss ден организац 2022 вмест цел сво руководств мер продолжа росс втб платформ инструмент те дела работ перв втор федеральн лет сказа защит ограничива опубликова поддержк выйдет необходим сложн треб финансов регулирован определ минюст минфин введен mcxvtbr vtbr цб законопроект открыт зампред призва the интернет заинтересова технологическ отмеча составля сбербанк публичн выделя company russian антимонопольн служб выйт услуг регулятор инициатив правительств тинькофф журналист весн отечествен способ рассчитыва ведомств требован in комплекс активн обществен of mail mcxyndx yndx законодательн обсуд содержан поставщик вокруг доминир цбр имеют совместн объясн участв доклад обсужден пыта выпуст чьи компетенц заявля глеб обязательн подключат минэкономразвит минцифр серг дискусс редактор швец затронут продвижен регулятора on аффилирова трансформир рейтер нефинансов выраста logo is seen столяр its амбиц татья воронов прогрессивн internet мосcоwмоскв facade headquarters швецов минтруд данными,-0.394895328869469
73,компан сообщен mcxmtss млн общ сумм млрд руб российск тыс департамент ожида банк па 14 21 телесистем выплат купон самолет 01 побед доход национальн выпуск интеграц облигац обществ финанс сегодн 08 07 агр автоматическ сельскохозяйствен 09 206 автомобильн 02 софт 00031 4b02 коммерческ эмитентвыпускразмер всегоразмер рубминистерств rub3241 руброссийск оао4б02 пао4б02 ооо4б02 ао4б02 рубмикрофинансов ооо4 рубмобильн паомтсс 04715 рубакционерн рубэт рубгрупп рубгосударствен ооо4cде rub2992 республик сах rub2742 16493 рубманыч л598 рубмираторг финансооо4б02 36276 001п12417 rub4139 кэшдрайв 00576 001п278 пао4б030101354б001п10173 rub3391 001p24675 rub1645 рубхайтэк 00072 л898 rub5984 рубсибэнергомаш бкз 00604 rub374 рубред 00372 002п274 металлоинвест 25642 h29669 rub5934 ао4б021703349б6795 rub1359 нижегородск областиру35013нjг0866 rub866 001п46935 rub4513 рубагрофирма племзавод 58611 001п2431 rub2431 шевченко4б02 34127 001п972 рубавтоэкспресс 00557 001п5099 рубнов перевозочн 08551 рубвис 00554 001п4562 rub2281 rub1808 томск областиру35067тмс013216 rub1652 00017 л542 дороги4 00011 rub4388 рубтатнефтех рубгк rub59 001п2194 облигациюхолдингов якутияру35010рсы08283 rub1506 002п12685 р391,-0.321106352579145
74,дан 24 октябр сообщен источник закрыт последн предыдущ месяц млн руб сбер mcxsber средн цен торг состоян мск 05 индекс торгов акц пункт рынок ммвб фондов московск бирж лидер mcxplzl уровн mcxpikk 001 ниж примерн состав лукойл mcxlkoh 208 дня mcxlsrg 069 01 лсрг ртс бел сравнен обь рубл остальн 30 136 торгуем 137 187 составля пониз mcxgazp автоматическ идут 254 014 067 газпрома пикк пункта активн фб оборот нлмка белугаа mcxbelu акцийсбербанк полюсзолот плзл газп ммвбэт mcxyndx 115 007 1030 снижаетсяп мрсксиб русснфта yandex ындx мрсквол лкоh 02 173 68 112 энелроса 204 275 222 лсра 1995 2281 2058 1871 107956 229605 паденияпика 5518 2661 распадск mcxrasp 2112 расп 8174 5047 4442 ростамрскур 01456 02135 002535 2764 04062 10979 58891 2103 4806 6039 2916 4090 20588 17081,0.124697714568779
75,reuters дан сообщен источник закрыт последн момент предыдущ месяц млн руб сбер mcxsber средн цен основн торг состоян мск индекс торгов акц 50 сниз пункт снижен рынок ммвб фондов сектор московск бирж лидер 384 mcxplzl уровн 14 бумаг 12 январ mcxgmkn 221 ниж примерн состав 104 лукойл mcxlkoh дня ртс 054 сравнен максимальн обь рубл текущ 044 остальн 025 138 торгуем 075 составля сбербанк 42 пониз 265 008 минимальн 143 172 mcxgazp автоматическ идут 067 значен 1300 снижаетсяиндекс пункта активн фб выросли оборот тгк моэск mcxmsrs мсрс полюсзолот плзл газп ммвбэт 115 mcxsberp ашинскиймз mcxtrmk трмк лкоh 199 гмкнорник гмкн 083 217 стабилизир 32 сберп 3213 акцийгазпрома мечелап 223 432 9184 падениятмка 3194 000265 фxкзетф ростаора 0tqtffxcn 1654 1744 1741 23488 1456 sbcbetf 6745 161374 0897 160802 160319 191131 8372 3794 9642 12840 63881 12965 18765 35099 368425 30221 354331 157903 120988 2866 58899,0.166223019522236
76,компан оо сообщен 18 управлен решен август mcxmtss агент корпорац рф млн 27 млрд mcxsber российск 16 тыс 19 развит департамент технолог ран 05 сентябр ожида драгоцен металл недел банк па 180 14 mcxmgnt систем 12 металлургическ 221 телесистем 107 энергетическ прост росс 15 втб 13 23 выплат 10 купон 28 ипотек самолет лср mcxlsrg 01 производствен поддержк 04 17 03 11 дорог течен финансов доход предприят 109 контрол mcxvtbr открыт 30 центр выпуск 120 сегеж 26 ближайш бюджет обществ финанс капита нижн 08 07 западн 34 06 правительств 179 108 автоматическ 132 железн сельскохозяйствен город объединен 09 ипотечн автомобильн един mcxtrmk роснефт mcxrosn 02 202 307 mcxtrnfp ювелирн спг завод 4b02 01481 краснодарск кра инвест коммерческ авангард автономн паоросн 00122 федерации26223рмфс11 rub3241 пао41400963б617 usd411 ульяновск оао4б02 65045 пао4б02 55039 ао4 05886 001п27573 rub3939 лизинг ооо4б02 00739 ао4б02 29449 001п2306 rub2306 новотранс 12414 001п13092 rub2182 моторн 00483 001п194 быстроденьг ооо4 00487 кировск 00407 паовтбр 01000 rub005 паомтсс 04715 001p3615 rub3615 50156 а0 rub3989 001п37 сетев 65018 01669 001п5635 rub5635 паосбер rub476 развитияру000а104тq220069 rub2867 пассажирск 55465 001п359 rub359 д13265 rub1895 ямало ненецк пао41303251б4207 rub6232877 rub1644 ркс 00586 001п6732 rub4488 рубэт 001п54 001п2119 00371 001п329 rub822 транспортн лизингов 32432 rub4238 36419 rub679 00009 л1068 rub1068 ооо4cде 001п598 00398 001п123 00320 00455 001п401 rub945 03470 001п2795 rub559 00077 л164 09188 001п9369 rub7808 ярославск 001п1855 rub1855 00480 00361 001п148 rub12329 001п86 rub172 001п229 rub1832 00489 республик сах тэц 03477 04329 д324 пао4 311 rub637 87154 002п22484 rub2742 001п15391 rub2443 36442 001п1047 rub2094 облигацийдатаэмитентвыпускразмер выплатразмер руб27 руб28 вэб внешэкономбанк4 00004 т822 rub548 оао4 10428 акв 00388 р209 rub349 фабрик ицб 00307 пао4б020202879б001п30 rub001 гранд 00417 36415 001п9785 rub1957 пао4б021202209б001п47865 rub3191 16493 001п3291 rub5485 mcxurka паоурк 00296 001p102 rub3416 ао4cде 11915 rub616 001п233 001п323 001п84 трубопрокатн 00182 001п1695 rub1695 курганприбор 32979 001п52 001п106 паолсрг 55234 001p9975 rub1995 00518 001п292 rub2917 займер 00587 р524 rub1048 00330 001п11 00382 001п474 rub4737 руб01 пао41000963б436 usd436 руб02 00005 паомгнт 60525 002p4638 rub3092 белгородск областиру34015бел03904 rub1446 лайн 00510 001п1496 rub2493 00041 00076 самарск 001п3321 rub3321 томскару34007том11194 rub1194 ао4б021803349б001п1573 rub446 томскару34008том11336 rub1336 тмктрмк тмк 29031 001p1832 00434 001п199 03251 003п1296 rub369 001п12405 rub2481 rub374 дороги4 00011 rub4313 001п185 rub03 rub015 руб29 руб30 руб31 а272 rub13589 rub2949 р23765 паотрнфп 00206 00360 001п213 001п165 00478 rub83014 р0 rub3665 rub505 зао4б02 р1 rub5236 428 2022правительств 2022торгов 2022микрофинансов 2022акционерн 2022российск 2022ресо 2022банк 2022министерств 2022департамент 2022лизингов 2022ипотечн 2022специализирова 2022государствен 2022форвард 2022мобильн 2022объединениеагроэлит 2022солид rub59 2022сбербанк 2022роя 001п271 2022дом 2022ламбумиз 2022техн 2022лэндэр 2022юго 2022кузин 2022перв 2022специнвестлизинг 2022аэрофьюэлз 2022групп усд30 2022транснефт 2022нефтян 2022бэлти 2022московск 2022трансфин rub4695 001п524 2022почт 2022челябинск 2022магн 2022администрац 2022холдингов 2022федеральн rub1633 rub85 rub4637 001п154 2022совкомбанк 2022промсвязьбанк 2022вит 2022ок 2022научно 2022эбис 2022мгкл ао4б021503349б001п2865 rub573 00445 2022энергоник rub04 00500 р1972 2022тойот 2022бк 2022балтийск 2022трубн 2022евразийск rub3765 001п21565 округару35002ымл070 rub35 2022ас rub2712 2022левенгук rub582 областиру35001улн08165 2022слт 2022росагролизинг 2022стройсититул областиру35013сам01327 rub1327 2022трейдберр спорт 20468 п9443 rub497 001p2244 001п2856 rub5203 федерации53004рмфс26373 001п5684 001п8571 rub5714 002п7965 облигацию27 001p1794 002п45487 rub612 002п26878 rub281 001п1617 rub607 002п11263 rub693 002п5362 rub806 областиру35018ырс05088 rub1272 002п597 rub824 002п12365 rub882 001п991 rub971 rub1308 001п16047 rub1646 001п2262 rub1218 001п4036 rub754 rub1593 001п121 001п16365 rub521 001п16609 rub2686 д4695 д939 д2376 rub594 д1105 001п3612 якутияру35011рсы01071 rub1785 001п904 rub452 4b025801481b001p139 rub2609 пао4б025901481б001п4381 пао4б0211701481б001п2036 001п1386 a78829 2022яма а2436 usd2018 новгородару34002ннв12525 краяру35002кнд01712 rub1712 пао4б021901481б001п2514 пао4б025501000б001п43 пао4б025601000б001п14 2022уралкал 001п1807 2022волга усд31 001п265 rub8032931 а17694 д121 rub4852 001п18825 rub711 д426 rub3945205 rub927 001п344 rub875 20224к л452 rub1726 д6573 001п261 rub1973,-0.391700036447507
77,reuters дан сообщен источник закрыт последн предыдущ месяц млн руб сбер mcxsber средн цен mcxrtkm торг состоян мск 20 05 индекс торгов акц пункт рынок ммвб 061 фондов московск бирж лидер mcxplzl уровн магн mcxmgnt январ примерн выш состав пол лукойл mcxlkoh дня 071 ртс mcxmtlr повыс 31 сравнен обь рубл 55 074 042 остальн 058 торгуем 053 составля 038 mcxmagn 096 048 автоматическ идут 073 пункта активн фб оборот мечела мтлр mcxpoly тгк mcxtgka акцийсбербанк полюсзолот плзл ммвбэт 099 131 1030 мрсксиб ммк лкоh магнита мгнт 212 029 085 066 ростел детскиймир mcxdsky дск растетп мечелап русакваа падениямрсксз 438 полымета рткм ростамрскур 00308 0072 9881 234894 0188 1477 03185 494 6195 871 1149 3459 1593 598 4724 8887 5874 1479 000785 6814 15396 67923 9214 37122 35725 6315 3959 5855 4676 5789,0.266718390660169
78,reuters дан 24 сообщен источник закрыт последн момент предыдущ месяц млн руб сбер mcxsber средн цен основн торг состоян мск индекс торгов акц сниз пункт снижен рынок ммвб фондов сектор московск бирж лидер mcxplzl уровн бумаг 12 016 примерн выш состав 104 пол 186 лукойл mcxlkoh mcxphor дня 22 ртс mcxrsti повыс сравнен максимальн обь 70 рубл текущ остальн 30 138 торгуем июн 158 составля 139 сбербанк 063 минимальн вернул 149 mcxgazp автоматическ 44 183 идут значен 1300 пункта активн фб выросли оборот mcxpoly полюсзолот плзл газп новатэка mcxnvtk нвтк ммвбэт ашинскиймз аптеки36и6 mcxselg селг mcxtrmk трмк лкоh 298 245 онросс 302 1387 492 акцийгазпрома 5668 334 рст акрон mcxakrn акрн полымета движет 299 фосагроа пhор 2889 распадск mcxrasp расп разнонаправленнопосл 1646 ростатмка россетиа 1501 361 2516 2174 4424 паденияселигдар 513 3473 5821 0114 138155 139914 136342 1965638 6424 4571 05967 4873 2352 17918 7960 47378 12286 29598 721344 12732 28439 9996 144802 40195 124484 9631 54323,0.158778355593685
79,компан сообщен mcxmtss агент корпорац рф млн общ сумм руб российск тыс развит департамент 05 ожида банк московск па mcxmgnt застройщик телесистем регион росс втб 13 инвестицион выплат купон строительн самолет 01 04 03 11 экономик доход продукт mcxvtbr 85 39 выпуск облигац финанс сегодн 07 06 автоматическ 177 город 294 ипотечн автомобильн роснефт mcxrosn 02 завод 4b02 орловск эмитентвыпускразмер всегоразмер паоросн 00122 рубминистерств rub3241 пао4б02 ао4 лизинг ооо4б02 ао4б02 rub2306 rub1027 руббанк паовтбр 01000 рубмобильн паомтсс 04715 rub3615 рубпромсвязьбанк рубспециализирова рубэт рубнефтян рубгрупп рубнефтегазов славнефт 00221 рубгосударствен ооо4cде rub2992 рубобъединениеагроэлит 00320 рубтехн 00455 вэб 00004 16493 rub5485 трубопрокатн 00182 rub2917 rub4737 паомгнт 60525 белгородск rub1446 001п1496 03251 rub3291 001п257 мисс 00447 томск 00011 внешэкономбанк4б02 зао4 82069 рубправительств рубмагн рубчелябинск rub4064 рубтранс rub4388 дороги4б02 rub2418 03287 rub2069 00308 001п324 рубрегион 001п226 001п187 rub3914 рубгк rub4986 12310 рубдиректлизинг рубконцесс водоснабжен сарат 00409 рубвертолет rub1402 rub2157 руббрайт 00403 rub1608 рубвсероссийск 05987 рубмультиоригинаторн рубмэр 82416 рубай тек 20488 001п139 00412 rub2344 002п63986 энк 00479 rub1736 р249 rub1421 001п4488 рубавтобан облигациютинькофф h16455 001p8041 00453 001п507 рубкаскад 001п1845 областиру34016бел06395 rub9247 rub151 рубобув rub1130 001п26800 rub3690 rub5360 h000 rub00000 610643 ао4б020702673б11070 а21940 h1468 rub2972 новосибирскару35007нсб13472 001p94740 001п12090 областиру34001орл010345 областиру34011моо035050 областиру34062тмс013090 rub1870 001п21570 002п8219 rub3022 001п81280 003p39140 р18200 rub9100 001p16080 003п32910 001п095 003п29170 001п7230 001п150,-0.38673581873144
80,reuters крупн сет дан компан част год яндекс пришл такж российск ростелеком mcxrtkm эт котор созда счита ru investing com ход group отчет основ кита групп сер могут власт программ аналитик коммерсант числ связыва федеральн сто опубликова заяв никак предполож американск известн подготов инфраструктур национальн вывод ресурс приложен текст юго восточн аз сообща центр проведен использова облачн 2020 ян шебалин вариант кибербезопасн дочк орга отвеча активн кнр mail mcxyndx yndx yandex исследован веб атак собира назван совместн исполнительн хранилищ сетев детал неоднократн разглаша коммерсантъ рткм атакова фсб организаций подготовл уязвим комментиру инцидент хакерск злоумышленник кибератак компьютерн хакер labs sentinel госсистем причаст солар координацион нкцки thundercats ta428 фишинг взламыва подрядн вредоносн выгрузк маскирова легитимн утилит disk phantomnet smanager вьетнаме атрибуции,-0.296742175882228
81,reuters дан сообщен источник закрыт последн момент предыдущ месяц млн руб рост сбер mcxsber средн цен 19 mcxrtkm основн торг 017 состоян мск индекс торгов акц пункт рынок ммвб фондов сектор московск бирж лидер выросл уровн бумаг mcxmgnt 266 mcxgmkn примерн выш состав 10 лукойл mcxlkoh дня 22 ртс повыс 31 сравнен максимальн обь рубл текущ остальн 1430 торгуем феврал составля 021 105 039 096 минимальн 94 mcxgazp 134 автоматическ идут 126 газпрома значен пункта активн фб оборот моэск акцийсбербанк газп ммвбэт русснфта ростамрсксиб лкоh магнита мгнт роснефт mcxrosn росн 218 соллерс mcxsvav сва 043 592 гмкнорник гмкн падениябелугаа 279 267 корректир ростел ап 58 вниз 3351 растетиндекс снизились 907 369 2046 рткм 389 234 2505 1002 лентадр 3292 5592 4139 10939 1971 цмта 2411 0409 145262 146066 144048 5060288 56497 8795 3328 178832 8959 51235 105577 26706 846205 27222 719288 22387 618916 405621 50885 225365,-0.0152095826278387
82,reuters ит рынк продаж дан компан устройств решен говор знаком бизнес однак част нов привлека возможн утвержда корпорац год рф яндекс такж рост дол друг российск тыс выручк отмен технолог дмитр эт котор созда пользовател счита стат ru investing com выбор пишет давлен состоян фонд стал акц явля group сторон инвестор будут получ меньш прав московск бирж выросл бумаг систем превыс мобильн организац должн могут программ мер означа выполня состав мир коммерсант числ предлага втор хот наибол услов сказа информацион кром страхован производител поддержк больш очевидн рамк импульс отношен отрасл доход пок есл приб результат установ апрел квартал запрет подготов новост осуществлен зарубежн документ переда профильн долж создаст приложен текст цифров александр поисков 200 сервис имет реч идет свободн закон отмеча проверк положительн поиск кажд могл вице moex пакет предполага одобрен правил ведом инициатив google облачн гоогл потер правительств премьер социальн став верс 2020 отечествен платежн порядок требован растут расход сталкива ст ук шнитников акт сфер 090 осен mail mcxyndx yndx ведомости издан законодательн mcxmoex произвел сист человек устанавлива окн 533 отказ обеспеч номер пандем нарушен трафик имеют планов реализова 236 установк реклам привод nasdaqgoogl потребова иде жал определен комфортн страниц оптимальн ответствен многочислен гроз мероприят претендент чащ веден коп 597 смартфон ознаком штраф гаджет нормативн пропуска минцифр подготовл планшет лаборатор касперск надзор чернышенк постановлен госуслуг поисковик контрольно надзорн санитарно инспекц эпидемиологическ госорганов нежелательн пожарн умолчан 1710 впечатлен поиска трудов роспотребнадзор транснациональн обяжет откажут несуществен активац установку постановления,-0.34695057375508
83,оо сообщен управлен сред mcxmtss агент млн общ сумм млрд руб российск тыс технолог сентябр ожида банк па товар телесистем дом выплат купон термина лср mcxlsrg 01 22 mcxlntadr производствен 04 03 сырьев доход предприят mcxvtbr 29 выпуск облигац финанс строительств 08 07 06 lontcsq автоматическ сельскохозяйствен 09 02 завод 4b02 иркутск калининградск автономн эмитентвыпускразмер всегоразмер рубминистерств rub3241 руброссийск rub4114 ао4 ооо4б02 ао4б02 рубнаучно моторн 00483 рубторгов rub3116 паомтсс 04715 ямало ненецк рубглоба факторинг нетворк рус 00381 ркс rub4488 рубэт рубгрупп rub187 rub4238 ооо4cде рубдепартамент рубперв республик пао4 паолсрг 55234 ао4б021803349б001п1573 rub446 2011 rub536 rub374 rub1233 36426 rub4313 зао4 ооовтбр 001п1621 ломбард фла плэнинг 12464 контейнерн 03924 001п9348 rub2942 rub1521 001п187 облигациюмобильн р0 rub4986 rub1795 rub3209 рубипотечн аижк 74103 рубапр 00022 тамбовск областиру35003клн02138 00006 002п1558 001п4675 рублент ооолнтадр 36420 rub1396 соч rub3864 рубтинькофф аотcсq 00313 00329 rub34397 рубхк a3241 рубкурганск машиностроительн 45213 д0 федерации26219рмфс1352 j16205 рубфинансов рубтринфик холдингс 34149 h4986 4b020302673b001p4114 федерации26235рмфс1423 рубвтб рубатомстройкомплекс 001п4874 рубкалит 00524 001p4313 р37 3428 h414 rub127 h685 rub042 h1249 rub2287 ао42803349б16043 областиру35002тмб02872 001p268 областиру34001ирк05765 rub1153 округару35004ымл016 карелияру35019кар017 rub1791 4cde 001p82852 rub154 рубфинанс федерации26237рмфс385 rub1799,-0.41343950250387
84,след октябр итог показател возможн месяц год млрд сбер mcxsber эт sber отмет 50 получ банк организац 2022 должн увер некотор мер ограничен состав наш позвол ноябр возобнов 10 перв произошл кредитн вид 11 крайн заяв финансов поддержива приб результат рубл текущ конференц организова зампред финтех чист траектор положительн сбербанк будущ дальш прибыл публикац свыш послед стабильн ведомости газет буд рсбу попада шок вышел 1228 ведяхин 1016 прибыльн переж справ 1748 бог зампреддл,-0.0790394387535767
85,reuters сообщен 2024 млн общ сумм тыс 2023 ожида банк mcxplzl выплат купон 28 22 37 доход выпуск сегодн finance автоматическ capital евр 78 one всегоразмер еврооблигац 866 usd2475 усдэт 2028 5132 плcполюс краснояр европлзл млнэмитентвыпускразмер usd2625 bond issuance плcальфа сагазпром usd625 airport даcдомодедово евро1212 usd2675 structured products plcbcs струcтуред ев250 облигациюалф rubbrokercreditservice usdfinance оне usdpolyus евро4675 rub4675 usddme евро2589 usd64726 usdgaz евро2228,0.413612941525531
86,рынк компан октябр актив планир част нов момент год млрд руб российск котор созда investing com оста торгова мск отмет район конц сентябр ставк акц глав инвестор банк фондов газ московск бирж сегодняшн уровн бумаг 21 000 максимум ден организац групп могут программ росс 104 2025 брокер дивиденд наш инвестицион станисла выплат числ рыночн инструмент танкер перв втор плюс услов 22 расчет кредитн повыс заявлен 35 показа платин паллад больш заяв результат рубл минфин площадк организова клиент средств важн сервис половин газпр норникел прошедш составля сбербанк запомн вечерн дайджест собра событ могл пропустить 450 вторичн сегодн дочерн обеспечен залив подраста минимальн покупа домклик зат запуст смогут заблокирова всем новостройк 249 недвижим 246 газпром 14008 государствен участ хорош 1715 отыгра подъем 13739 размороз клиентск принадлежат близнюк перевел зпиф tusd2 теур2 teur2 грамм завтр tom тод tod перевалк сжижен природн газов конденсат судн баренцев берингов мор освобод ледов класс новатэк чош обск аммиак объект мощност крест море,-0.359631195095734
87,reuters дан нача сообщен источник закрыт последн момент предыдущ месяц млн руб сбер mcxsber средн цен основн торг состоян мск 05 индекс торгов акц сниз пункт рынок ммвб фондов сектор московск бирж лидер 129 mcxplzl уровн бумаг 125 119 12 40 mcxgmkn 072 011 снижа ниж примерн состав ноябр пол лукойл mcxlkoh дня ртс mcxmtlr сравнен максимальн обь рубл текущ 124 113 остальн 30 136 торгуем 165 составля 48 063 polymetal пониз минимальн вернул 149 mcxgazp зат 026 автоматическ 44 идут газпрома нулев значен пункта активн фб выросли оборот мечела мтлр mcxpoly моэск mcxmsrs мсрс акцийсбербанк полюсзолот плзл газп ммвбэт 024 mcxyndx старт 131 007 русснфта yandex ындx 1600 снижаетсяпосл внов лкоh гмкнорник гмкн энелроса 029 4526 1992 паденияеврплана 328 россетиап 1163 3526 ростамрсквол 952 распадск mcxrasp расп 437 687 994 788 00283 0954 1089 0056 2301 112808 113139 112302 1273109 14284 65131 6137 05062 1938 10135 55057 13539 209657 126662 7245 111387 16798 107574 4590 88355,0.27198444201757
88,сет дан компан источник нов такж российск котор mcx устойчив group будут счет ок магн mcxmgnt mgnt существен должн власт мер обнов списк перв действ войдут лент mcxlntadr lntadr рассматрива пятниц рамк финансов борьб представл предприят результат окол расшир комисс реш сообща 200 x5 retail mcxfivedr fivedr список виде последств присутств вице ведом порядк расширен правительств премьер нынешн верс выраст обсуд mcxmvid 600 тест правительствен председательств рус втро коронавирус монитор аша поддержки белоусов ритейл редакц метр ике андре hoff дикс mcxdixy dixy стресс системообраз mvid вкусвилл burger king домашн эпидем спортмастер общепитаритейл леру мерл глор джинс макдоналдс интерьер бургер,-0.197551628968902
89,reuters дан 24 сообщен источник закрыт последн предыдущ месяц млн руб сбер mcxsber средн цен торг состоян мск 05 индекс торгов акц 50 пункт рынок ммвб фондов московск бирж лидер mcxplzl уровн магн 006 ниж примерн состав mcxphor дня ртс повыс 037 сравнен обь рубл остальн 058 003 торгуем феврал 075 составля 118 022 mcxmagn 052 242 07 mcxalrs mcxgazp автоматическ 019 идут газпрома пункта активн фб оборот акцийсбербанк полюсзолот плзл газп севст ммвбэт 099 047 084 028 035 1030 алросаа алрс аптеки36и6 мрсксиб ммк 033 мрскур 055 051 паденияашинскиймз растетп мечелап 10294 610 rusalplc фосагроа пhор распадск mcxrasp расп 6012 295 0081 93018 137466 ростарусакваа 6729 2364 1297 01822 2463 4538 8699 15583 3986 1097 1564 0302 16373 28375 38945 8895 5891 5752 1556 5053,0.172120757076283
